CHANNEL1,CHANNEL2,CHANNEL3,ENTRY AGE,SEX,POLICY TYPE 1,POLICY TYPE 2,POLICY TYPE 3,PAYMENT MODE,POLICY STATUS,BENEFIT,NON LAPSE GUARANTEED,SUBSTANDARD RISK,NUMBER OF ADVANCE PREMIUM,INITIAL BENEFIT,Full Benefit?,Policy Year (Decimal),Policy Year,Premium,Issue Date
1,1,1,46,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.916666667,8,151,11-Sep
1,1,1,27,F,2,3,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.833333333,8,327,11-Oct
1,1,16,36,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.833333333,8,151,11-Oct
1,1,1,28,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.833333333,8,151,11-Oct
1,1,1,27,M,2,3,A,Monthly,Lapse,80000,NO NLG,0,0,0,N,7.833333333,8,261,11-Oct
1,1,1,37,M,1,1,A,Monthly,Lapse,200000,NO NLG,0,0,0,N,7.75,8,302,11-Nov
1,1,8,39,F,2,3,A,Semiannually,Lapse,20000,NO NLG,0,0,0,N,7.75,8,293,11-Nov
1,1,3,22,F,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,7.75,8,55,11-Nov
1,1,14,40,M,2,3,A,Annually,Lapse,40000,NO NLG,12.41,0,0,N,7.666666667,8,645,11-Dec
1,1,1,28,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.666666667,8,216,11-Dec
1,1,3,42,F,1,2,A,Quaterly,Lapse,100000,NO NLG,0,0,0,N,7.666666667,8,212,11-Dec
1,1,9,28,F,2,3,A,Monthly,Lapse,40000,NO NLG,0,0,0,N,7.666666667,8,336,11-Dec
1,1,10,45,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.666666667,8,151,11-Dec
1,1,6,46,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.666666667,8,151,11-Dec
1,1,38,24,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.583333333,8,65,12-Jan
1,1,2,22,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.583333333,8,65,12-Jan
1,1,1,27,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.583333333,8,216,12-Jan
1,1,9,48,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.5,8,216,12-Feb
1,1,1,30,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.5,8,151,12-Feb
1,1,10,38,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.5,8,95,12-Feb
1,1,2,34,M,2,3,A,Annually,Expired,60000,NO NLG,0,0,0,N,7.416666667,8,,12-Mar
1,1,7,42,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.416666667,8,281,12-Mar
1,1,6,35,M,2,3,A,Quaterly,Lapse,20000,NO NLG,54.8,0,0,N,7.416666667,8,77,12-Mar
1,1,10,30,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.416666667,8,281,12-Mar
1,1,11,26,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.416666667,8,65,12-Mar
1,1,15,20,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.416666667,8,151,12-Mar
1,1,1,24,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.416666667,8,65,12-Mar
1,1,10,36,M,2,3,A,Monthly,Lapse,40000,NO NLG,0,0,0,N,7.333333333,8,292,12-Apr
1,1,6,38,M,2,3,A,Monthly,Expired,20000,NO NLG,0,0,0,N,7.333333333,8,,12-Apr
1,1,20,39,M,1,2,A,Semiannually,Lapse,100000,NO NLG,0,0,0,N,7.333333333,8,208,12-Apr
1,1,4,46,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.25,8,151,12-May
1,1,1,39,F,2,3,A,Quaterly,Lapse,60000,NO NLG,0,0,0,N,7.25,8,299,12-May
1,1,15,29,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.25,8,65,12-May
1,1,5,49,F,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.166666667,8,200,12-Jun
1,1,38,32,M,1,2,A,Monthly,Surrender,100000,NO NLG,0,0,0,N,7.166666667,8,151,12-Jun
1,1,32,23,M,1,2,A,Quaterly,Lapse,100000,NO NLG,0,0,0,N,7.166666667,8,212,12-Jun
1,1,17,36,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.166666667,8,127,12-Jun
1,1,12,23,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.083333333,8,151,12-Jul
1,1,1,31,F,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.083333333,8,140,12-Jul
1,1,6,24,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.083333333,8,140,12-Jul
1,1,6,54,F,1,2,A,Monthly,Surrender,100000,NO NLG,0,0,0,N,7.083333333,8,216,12-Jul
1,1,2,23,F,2,3,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,7.083333333,8,59,12-Jul
1,1,1,19,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7,8,65,12-Aug
1,1,10,26,F,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7,8,140,12-Aug
1,1,9,24,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7,8,216,12-Aug
1,1,1,36,M,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,7,8,77,12-Aug
1,1,16,24,F,2,3,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,7,8,64,12-Aug
1,1,10,44,M,1,2,A,Quaterly,Lapse,100000,NO NLG,0,0,0,N,7,8,148,12-Aug
1,1,1,39,M,2,3,A,Monthly,Lapse,85000,NO NLG,0,0,0,N,6.916666667,7,431,12-Sep
1,1,14,24,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,6.916666667,7,65,12-Sep
1,1,1,46,M,2,3,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,6.833333333,7,311,12-Oct
1,1,1,36,M,2,3,A,Monthly,Lapse,60000,NO NLG,0,0,0,N,6.833333333,7,250,12-Oct
1,1,1,24,F,2,3,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,6.666666667,7,64,12-Dec
1,1,51,33,M,2,3,A,Monthly,Lapse,200000,NO NLG,0,0,0,N,6.333333333,7,2034,13-Apr
1,1,6,27,M,2,3,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,6.25,7,417,13-May
1,1,14,29,M,2,3,A,Annually,Lapse,200000,NO NLG,0,0,0,N,6.166666667,7,605,13-Jun
1,1,15,24,F,2,3,A,Semiannually,Lapse,20000,NO NLG,0,0,0,N,6.083333333,7,63,13-Jul
1,1,10,30,M,2,3,A,Annually,Lapse,40000,NO NLG,0,0,0,N,5.833333333,6,119,13-Oct
1,1,20,46,M,2,3,A,Semiannually,Lapse,20000,NO NLG,0,0,0,N,5.583333333,6,205,14-Jan
1,1,3,30,M,2,3,A,Annually,Lapse,240000,NO NLG,0,0,0,N,5.5,6,726,14-Feb
1,1,2,18,M,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,5.416666667,6,55,14-Mar
1,1,1,39,M,2,3,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,5.416666667,6,100,14-Mar
1,1,16,23,F,2,3,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,5.333333333,6,64,14-Apr
1,1,1,36,F,2,3,A,Monthly,Surrender,100000,NO NLG,0,0,0,N,4.666666667,5,417,14-Dec
1,1,13,35,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,4.666666667,5,200,14-Dec
1,1,15,23,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,4.166666667,5,65,15-Jun
1,1,1,26,M,9,36,E,Annually,Inforce,10000,NO NLG,0,0,0,N,3.416666667,4,17,16-Mar
1,1,1,26,M,9,34,E,Annually,Inforce,2000,NO NLG,0,0,0,N,3.416666667,4,187,16-Mar
1,1,1,26,M,9,38,E,Annually,Inforce,10000,NO NLG,0,0,0,N,3.416666667,4,54,16-Mar
1,1,15,23,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,3.416666667,4,65,16-Mar
1,1,38,33,M,9,51,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.333333333,4,49,16-Apr
1,1,38,33,M,9,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.333333333,4,13,16-Apr
1,1,1,39,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,8,9,216,11-Aug
1,1,1,52,F,2,3,A,Monthly,Lapse,60000,NO NLG,0,0,0,N,8,9,1148,11-Aug
1,1,1,47,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,8,9,200,11-Aug
1,1,15,37,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,8,9,216,11-Aug
1,1,18,52,F,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.916666667,8,200,11-Sep
1,1,1,34,M,1,1,A,Monthly,Lapse,200000,NO NLG,0,0,0,N,7.916666667,8,432,11-Sep
1,1,6,32,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.916666667,8,193,11-Sep
1,1,1,42,M,1,2,A,Annually,Inforce,100000,NO NLG,0,0,0,N,7.916666667,8,200,11-Sep
1,1,2,39,M,2,3,A,Annually,Lapse,80000,NO NLG,0,0,0,N,7.916666667,8,376,11-Sep
1,1,2,26,M,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,7.833333333,8,55,11-Oct
1,1,15,48,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.833333333,8,281,11-Oct
1,1,1,41,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.833333333,8,151,11-Oct
1,1,1,36,F,2,3,A,Annually,Lapse,60000,NO NLG,0,0,0,N,7.75,8,232,11-Nov
1,1,1,37,M,1,1,A,Monthly,Lapse,200000,NO NLG,0,0,0,N,7.75,8,302,11-Nov
1,1,3,42,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.75,8,160,11-Nov
1,1,1,39,F,2,3,A,Monthly,Lapse,30000,NO NLG,0,0,0,N,7.75,8,274,11-Nov
1,1,3,32,F,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,7.666666667,8,63,11-Dec
1,1,6,27,M,2,3,A,Quaterly,Lapse,40000,NO NLG,0,0,0,N,7.666666667,8,316,11-Dec
1,1,2,32,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.666666667,8,68,11-Dec
1,1,6,23,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.666666667,8,135,11-Dec
1,1,2,47,M,2,3,A,Annually,Lapse,20000,NO NLG,50,0,0,N,7.666666667,8,212,11-Dec
1,1,1,37,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.583333333,8,260,12-Jan
1,1,1,28,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.583333333,8,216,12-Jan
1,1,1,27,M,2,3,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.5,8,804,12-Feb
1,1,1,31,M,1,2,A,Monthly,Inforce,100000,NO NLG,0,0,0,N,7.5,8,151,12-Feb
1,1,1,23,M,2,3,A,Monthly,Lapse,50000,NO NLG,0,0,0,N,7.416666667,8,163,12-Mar
1,1,6,34,M,2,3,A,Quaterly,Lapse,20000,NO NLG,57.77,0,0,N,7.416666667,8,73,12-Mar
1,1,18,50,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.416666667,8,200,12-Mar
1,1,10,30,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.416666667,8,63,12-Mar
1,1,1,26,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.416666667,8,65,12-Mar
1,1,3,22,F,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,7.333333333,8,57,12-Apr
1,1,10,36,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.333333333,8,281,12-Apr
1,1,10,23,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.333333333,8,65,12-Apr
1,1,10,35,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.333333333,8,83,12-Apr
1,1,17,39,M,1,1,A,Monthly,Lapse,200000,NO NLG,0,0,0,N,7.25,8,432,12-May
1,1,9,20,F,2,3,A,Monthly,Lapse,30000,NO NLG,0,0,0,N,7.166666667,8,182,12-Jun
1,1,10,22,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.166666667,8,216,12-Jun
1,1,13,24,M,2,3,A,Annually,Lapse,20000,NO NLG,30.91,0,0,N,7,8,129,12-Aug
1,1,16,22,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.083333333,8,65,12-Jul
1,1,14,31,M,1,4,A,Monthly,Lapse,140000,NO NLG,0,0,0,N,7.083333333,8,302,12-Jul
1,1,14,35,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.083333333,8,79,12-Jul
1,1,5,44,F,1,1,A,Annually,Lapse,200000,NO NLG,0,0,0,N,7,8,280,12-Aug
1,1,13,45,M,1,2,A,Quaterly,Inforce,100000,NO NLG,0,0,0,N,7,8,212,12-Aug
1,1,20,23,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7,8,65,12-Aug
1,1,30,26,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7,8,65,12-Aug
1,1,10,17,F,1,1,A,Monthly,Lapse,200000,NO NLG,0,0,0,N,7,8,432,12-Aug
1,1,20,34,F,2,3,A,Monthly,Lapse,32000,NO NLG,0,0,0,N,6.916666667,7,120,12-Sep
1,1,49,38,F,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,6.916666667,7,140,12-Sep
1,1,6,5,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,6.916666667,7,231,12-Sep
1,1,8,33,F,2,3,A,Annually,Expired,20000,NO NLG,0,0,0,N,6.75,7,66,12-Nov
1,1,1,30,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,6.666666667,7,63,12-Dec
1,1,5,48,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,6.666666667,7,140,12-Dec
1,1,1,29,M,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,6.583333333,7,61,13-Jan
1,1,5,40,M,1,1,A,Annually,Lapse,200000,NO NLG,0,0,0,N,6.416666667,7,400,13-Mar
1,1,1,40,M,2,3,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,6,7,804,13-Aug
1,1,2,32,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,5.833333333,6,68,13-Oct
1,1,1,33,M,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,5.666666667,6,66,13-Dec
1,1,28,50,M,1,2,A,Monthly,Surrender,100000,NO NLG,0,0,0,N,5.416666667,6,281,14-Mar
1,1,1,48,M,2,3,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,5.416666667,6,242,14-Mar
1,1,21,53,F,1,2,A,Annually,Surrender,100000,NO NLG,0,0,0,N,5.333333333,6,200,14-Apr
1,1,15,31,M,2,3,A,Monthly,Surrender,30000,NO NLG,0,0,0,N,4.166666667,5,99,15-Jun
1,1,1,43,M,2,3,A,Annually,Lapse,30000,NO NLG,0,0,0,N,3.5,4,226,16-Feb
1,1,1,24,F,9,51,A,Annually,Inforce,200000,NO NLG,0,0,0,N,3.416666667,4,164,16-Mar
1,1,1,24,F,9,34,E,Annually,Inforce,2000,NO NLG,0,0,0,N,3.416666667,4,131,16-Mar
1,1,1,24,F,9,37,E,Annually,Inforce,,NO NLG,0,0,0,N,3.416666667,4,45,16-Mar
1,1,1,53,M,9,30,E,Monthly,Lapse,50000,NO NLG,0,0,0,N,3.333333333,4,48,16-Apr
1,1,1,53,M,9,37,E,Monthly,Lapse,,NO NLG,0,0,0,N,3.333333333,4,25,16-Apr
1,1,1,33,M,2,3,A,Monthly,Lapse,140000,NO NLG,0,0,0,N,3.166666667,4,500,16-Jun
1,1,1,34,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,8,9,216,11-Aug
1,1,1,22,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,8,9,216,11-Aug
1,1,6,25,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,8,9,151,11-Aug
1,1,1,41,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,8,9,216,11-Aug
1,1,1,22,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.916666667,8,216,11-Sep
1,1,18,51,F,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.916666667,8,200,11-Sep
1,1,6,35,F,1,2,A,Monthly,Inforce,100000,NO NLG,0,0,0,N,7.916666667,8,151,11-Sep
1,1,1,29,M,2,3,A,Monthly,Lapse,80000,NO NLG,0,0,0,N,7.833333333,8,412,11-Oct
1,1,6,28,M,2,3,A,Monthly,Inforce,20000,NO NLG,0,0,0,N,7.833333333,8,168,11-Oct
1,1,2,24,M,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,7.833333333,8,55,11-Oct
1,1,1,23,F,2,3,A,Monthly,Lapse,60000,NO NLG,50,0,0,N,7.833333333,8,190,11-Oct
1,1,6,38,M,1,1,A,Annually,Lapse,200000,NO NLG,0,0,0,N,7.833333333,8,400,11-Oct
1,1,1,30,M,2,3,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.75,8,408,11-Nov
1,1,9,20,M,2,3,A,Monthly,Lapse,30000,NO NLG,0,0,0,N,7.75,8,182,11-Nov
1,1,6,36,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.75,8,258,11-Nov
1,1,3,31,F,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,7.666666667,8,61,11-Dec
1,1,10,34,M,2,3,A,Monthly,Expired,20000,NO NLG,0,0,0,N,7.666666667,8,,11-Dec
1,1,10,31,F,2,3,A,Annually,Lapse,50000,NO NLG,0,0,0,N,7.666666667,8,199,11-Dec
1,1,2,32,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.666666667,8,68,11-Dec
1,1,6,30,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.666666667,8,216,11-Dec
1,1,15,19,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.666666667,8,65,11-Dec
1,1,12,22,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.583333333,8,130,12-Jan
1,1,1,31,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.583333333,8,216,12-Jan
1,1,1,44,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.5,8,189,12-Feb
1,1,1,36,M,1,1,A,Monthly,Lapse,200000,NO NLG,0,0,0,N,7.5,8,432,12-Feb
1,1,10,27,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.5,8,60,12-Feb
1,1,12,21,F,2,3,A,Monthly,Lapse,60000,NO NLG,0,0,0,N,7.416666667,8,377,12-Mar
1,1,1,48,M,2,3,A,Quaterly,Lapse,85600,NO NLG,250,0,0,N,7.416666667,8,1035,12-Mar
1,1,6,25,M,2,3,A,Monthly,Lapse,60000,NO NLG,0,0,0,N,7.416666667,8,443,12-Mar
1,1,1,26,F,2,3,A,Monthly,Lapse,40000,NO NLG,0,0,0,N,7.416666667,8,131,12-Mar
1,1,11,44,M,2,3,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.25,8,808,12-May
1,1,10,24,M,2,3,A,Semiannually,Lapse,20000,NO NLG,0,0,0,N,7.333333333,8,63,12-Apr
1,1,20,24,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.333333333,8,216,12-Apr
1,1,6,27,M,2,3,A,Monthly,Lapse,30000,NO NLG,0,0,0,N,7.333333333,8,241,12-Apr
1,1,4,27,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.25,8,151,12-May
1,1,17,39,M,2,3,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.25,8,507,12-May
1,1,10,33,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.25,8,200,12-May
1,1,6,39,M,2,3,A,Monthly,Expired,20000,NO NLG,0,0,0,N,7.166666667,8,101,12-Jun
1,1,6,32,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.166666667,8,200,12-Jun
1,1,14,33,M,1,1,A,Annually,Lapse,200000,NO NLG,0,0,0,N,7.166666667,8,280,12-Jun
1,1,6,22,F,2,3,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,7.166666667,8,64,12-Jun
1,1,5,36,M,1,1,A,Annually,Lapse,200000,NO NLG,0,0,0,N,7.083333333,8,400,12-Jul
1,1,6,19,F,2,3,A,Quaterly,Lapse,20000,NO NLG,0,0,0,N,7.083333333,8,64,12-Jul
1,1,14,32,M,1,4,A,Monthly,Lapse,140000,NO NLG,0,0,0,N,7.083333333,8,302,12-Jul
1,1,8,42,M,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,7.083333333,8,141,12-Jul
1,1,10,24,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7,8,65,12-Aug
1,1,1,21,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7,8,151,12-Aug
1,1,7,33,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7,8,140,12-Aug
1,1,1,27,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7,8,151,12-Aug
1,1,5,43,M,2,3,A,Annually,Lapse,60000,NO NLG,0,0,0,N,7,8,555,12-Aug
1,1,3,23,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,6.916666667,7,135,12-Sep
1,1,5,26,M,2,3,A,Semiannually,Lapse,20000,NO NLG,0,0,0,N,6.916666667,7,63,12-Sep
1,1,15,52,F,2,3,A,Monthly,Lapse,30000,NO NLG,0,0,0,N,6.916666667,7,574,12-Sep
1,1,1,46,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,6.833333333,7,213,12-Oct
1,1,14,26,M,2,3,A,Monthly,Lapse,34000,NO NLG,0,0,0,N,6.75,7,111,12-Nov
1,1,2,47,M,1,2,A,Quaterly,Lapse,100000,NO NLG,0,0,0,N,6.666666667,7,424,12-Dec
1,1,5,40,F,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,6.666666667,7,200,12-Dec
1,1,5,34,F,1,1,A,Annually,Lapse,200000,NO NLG,0,0,0,N,6.416666667,7,400,13-Mar
1,1,38,27,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,5.916666667,6,60,13-Sep
1,1,16,22,F,2,3,A,Semiannually,Lapse,20000,NO NLG,0,0,0,N,5.833333333,6,63,13-Oct
1,1,8,18,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,5.666666667,6,60,13-Dec
1,1,1,34,M,1,2,A,Quaterly,Lapse,100000,NO NLG,0,0,0,N,5.416666667,6,276,14-Mar
1,1,1,48,M,1,2,A,Quaterly,Lapse,100000,NO NLG,0,0,0,N,5.416666667,6,276,14-Mar
1,1,1,20,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,4,5,151,15-Aug
1,1,38,19,M,9,38,E,Monthly,Inforce,2500,NO NLG,0,0,0,N,3.333333333,4,16,16-Apr
1,1,1,40,F,9,32,E,Annually,Lapse,60,NO NLG,0,0,0,N,3.333333333,4,36,16-Apr
1,1,1,40,F,9,37,E,Annually,Lapse,,NO NLG,0,0,0,N,3.333333333,4,13,16-Apr
1,1,1,32,M,1,4,A,Monthly,Lapse,140000,NO NLG,0,0,0,N,8,9,212,11-Aug
1,1,1,36,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,8,9,281,11-Aug
1,1,1,52,F,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,8,9,200,11-Aug
1,1,1,32,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.916666667,8,281,11-Sep
1,1,1,46,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.916666667,8,151,11-Sep
1,1,18,27,M,2,3,A,Monthly,Lapse,74000,NO NLG,0,0,0,N,7.916666667,8,242,11-Sep
1,1,1,27,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.916666667,8,216,11-Sep
1,1,15,31,M,1,4,A,Annually,Lapse,140000,NO NLG,0,0,0,N,7.916666667,8,196,11-Sep
1,1,1,43,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.916666667,8,216,11-Sep
1,1,38,38,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.833333333,8,200,11-Oct
1,1,15,40,M,1,2,A,Quaterly,Lapse,100000,NO NLG,0,0,0,N,7.833333333,8,212,11-Oct
1,1,1,19,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.833333333,8,151,11-Oct
1,1,1,29,M,1,4,A,Monthly,Lapse,140000,NO NLG,0,0,0,N,7.833333333,8,302,11-Oct
1,1,10,44,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.75,8,140,11-Nov
1,1,3,37,M,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,7.75,8,127,11-Nov
1,1,15,38,M,1,2,A,Quaterly,Lapse,100000,NO NLG,0,0,0,N,7.75,8,212,11-Nov
1,1,4,24,M,1,2,A,Monthly,Inforce,100000,NO NLG,0,0,0,N,7.75,8,151,11-Nov
1,1,18,49,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.666666667,8,200,11-Dec
1,1,10,23,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.666666667,8,216,11-Dec
1,1,3,42,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.666666667,8,160,11-Dec
1,1,1,37,F,2,3,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.666666667,8,906,11-Dec
1,1,4,43,M,1,2,A,Annually,Lapse,100000,NO NLG,0,0,0,N,7.666666667,8,140,11-Dec
1,1,15,29,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.666666667,8,216,11-Dec
1,1,7,42,M,1,2,A,Monthly,Inforce,100000,NO NLG,0,0,0,N,7.5,8,216,12-Feb
1,1,10,25,M,2,3,A,Annually,Lapse,20000,NO NLG,0,0,0,N,7.666666667,8,61,11-Dec
1,1,6,22,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.583333333,8,130,12-Jan
1,1,1,22,M,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.583333333,8,216,12-Jan
1,1,1,44,F,1,2,A,Monthly,Lapse,100000,NO NLG,0,0,0,N,7.5,8,216,12-Feb
1,1,4,42,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.5,8,152,12-Feb
1,1,1,27,M,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.5,8,65,12-Feb
1,1,1,26,F,2,3,A,Monthly,Lapse,20000,NO NLG,0,0,0,N,7.5,8,65,12-Feb
